"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"11",7.23973803315994e-06,8.17480915763147e-06,0.000103031154644959,1.1435873439063e-05,7.38169138839675e-06,2.13285242067308e-05,1.13404074092869e-05,1.34461629302329e-05,1.63693889876422e-05,1.66612254858616e-05,-0.00153159151988665,1.62806316946353e-05,8.39504356015116e-06,9.19089813079741e-06,7.87667138710086e-06,1.54583047564939e-05,2.79042610231074e-05,2.71501624388699e-05,6.08862222574635e-06,1.21677450604069e-05,3.23483624452604e-05,8.33574676542986e-06,2.67262757816603e-05
"12",4.23745642884502e-05,6.70061764742508e-05,0.00032547688367472,7.32908257515386e-05,0.00011973152169756,0.000100017790822371,7.7241122915524e-05,0.000115423403534206,0.000117007678775812,0.000370479879152024,0.000442255782854515,-0.0022625340894672,5.88404843580088e-05,0.000213439661257094,0.000120333085558535,8.70616430022153e-05,0.000934638832058096,0.000848533484402698,0.000115265448098436,7.66533128866394e-05,0.000134415580410918,0.00018992615091627,9.61915634922199e-05
"13",2.80763874126836e-05,3.69554171331137e-05,9.58324889515952e-05,0.00016827278435307,3.52861078668452e-05,3.0578260859285e-05,0.000186381297272658,6.41810575543816e-05,6.12312664785087e-05,7.46606788624406e-05,9.15174387594695e-05,2.36132015315835e-05,-0.00155369074015002,3.79591266416059e-05,3.79130249069745e-05,4.74674615077212e-05,4.14318037005932e-05,6.04624485829472e-05,3.80186813768508e-05,4.23816722746614e-05,6.63506752142003e-05,6.29826896842365e-05,4.42988150736264e-05
"14",1.20440725917765e-05,1.4319160178968e-05,2.19115947805612e-05,1.05368254972639e-05,3.86720528154907e-05,1.42880073403895e-05,1.08895684912852e-05,1.46127345873903e-05,1.15121969230469e-05,7.07519884409051e-05,2.50910557903308e-05,2.14503230809829e-05,9.50596677199065e-06,-0.00104546256713328,3.93115681244635e-05,9.72457955260564e-06,2.46547219212219e-05,3.58807306872068e-05,2.17336936368726e-05,1.21221249277393e-05,1.44918451047775e-05,2.94387385864412e-05,1.03367227772675e-05
"15",1.75466203666094e-05,2.05183500680151e-05,2.70154956723424e-05,1.25163266111181e-05,7.34752319152184e-05,1.6119340872327e-05,1.29582931066099e-05,1.70512818685465e-05,1.47998717939468e-05,8.15416620880929e-05,2.88602659081675e-05,1.62308171529655e-05,1.27428078344211e-05,5.27614819619342e-05,-0.00115157299423174,1.17726103721221e-05,2.20301921395141e-05,3.63651931118887e-05,3.20836734130049e-05,1.378770742348e-05,1.71927737959121e-05,4.28256667839715e-05,1.3030934164169e-05
"16",2.04846477140964e-05,2.8853404690789e-05,0.000244833771243402,8.45939577205527e-05,4.41571412870302e-05,4.67529095325425e-05,8.49466668135466e-05,5.50413528913919e-05,0.000868800872376993,9.85217184565681e-05,0.000204810998459683,4.24635207602078e-05,5.76907936090581e-05,4.71955726091308e-05,4.25702871348808e-05,-0.00200183772786392,7.45692463203032e-05,9.38615791405576e-05,4.71879902057726e-05,3.94230555089093e-05,0.000156970021384896,7.84394172866572e-05,0.000183726537974981
"17",1.48012466932835e-05,1.91514521071876e-05,8.09543062269429e-05,1.99347675738882e-05,2.39396369605882e-05,4.1490169329544e-05,2.07498855628063e-05,3.09916014421873e-05,2.83656094086359e-05,6.53815192197537e-05,0.000116271550888159,0.000143365446577775,1.58363786264731e-05,3.7630679851729e-05,2.50532241179494e-05,2.34515354940295e-05,-0.00173738226241327,0.00013845945676866,2.09692452420831e-05,2.51467783838765e-05,3.77901238616356e-05,3.18236860576017e-05,3.01846805267875e-05
"18",1.255331997234e-05,1.58911629623045e-05,3.3695694195923e-05,1.18875320444014e-05,1.48483119275581e-05,2.93983483927961e-05,1.18943806111674e-05,2.24697584461697e-05,1.35850443795977e-05,5.09353051458378e-05,4.55828592710912e-05,5.24440046872988e-05,9.31180685010701e-06,2.20662953290983e-05,1.66631624568201e-05,1.18939354769681e-05,5.57890306037048e-05,-0.00170193381135335,1.10838188271639e-05,1.98373981337273e-05,1.920252419342e-05,1.53317091304365e-05,1.51177969343745e-05
"19",2.7604503011914e-06,2.87536338294118e-06,3.92686548595331e-06,2.57146558201562e-06,9.02093176919242e-06,2.06150379265405e-06,2.6227195719097e-06,2.93968810189319e-06,2.73113526228593e-06,6.3218718397244e-06,4.10529711349751e-06,2.86103018255913e-06,2.35148228736651e-06,5.36782220439523e-06,5.90407751963436e-06,2.40140624700392e-06,3.39316848373447e-06,4.45128961909752e-06,-0.000435566739522635,2.64115118687503e-06,2.96570041052602e-06,3.68052796324146e-05,2.55186942418306e-06
"20",0.000184431013446374,0.000355423336486324,0.00101498344775831,0.000596305166131699,0.000352582902388014,0.00048062123848187,0.000599311055190713,0.0093311200917158,0.000418759097017387,0.00109745202239486,0.001115487004842,0.000258692045097398,0.000356411410072667,0.000407072894570064,0.000344975991466625,0.00027278047748247,0.000553265803902523,0.00108320334322636,0.000359105544364276,-0.00735095110658544,0.000618859213176373,0.000612931439756965,0.000337294071045542
"21",1.96901250998274e-05,2.75692806295307e-05,0.000351597231288342,6.61706701089605e-05,3.18199320793128e-05,6.49066526459526e-05,6.55900931924884e-05,2.30099005890854e-05,0.00010147465592689,8.01726324968399e-05,0.000221982989995672,3.39558603900102e-05,4.17668612698782e-05,3.64275611770669e-05,3.21999905718183e-05,8.13004040628491e-05,6.22361576335171e-05,7.84867933504057e-05,3.01834659739811e-05,4.63238710158616e-05,-0.00215381685713834,4.75051043057256e-05,0.000221266730411748
"22",1.03431273530707e-06,1.03926142741027e-06,1.17899605914009e-06,9.04005081305169e-07,2.26518905343481e-06,1.03371707487655e-06,9.15430776755641e-07,1.02162358813302e-06,9.18803301828183e-07,1.71036863626407e-06,1.21168978154075e-06,1.01631756360162e-06,8.39821972032949e-07,1.56749132632966e-06,1.69900033827238e-06,8.6057729123417e-07,1.11018274930067e-06,1.32742004899327e-06,7.93471786821703e-06,9.71861589539402e-07,1.00628225079173e-06,-0.000340918052226469,9.15546397548155e-07
"23",3.05371026816865e-05,4.5646806733812e-05,0.000778502438721678,0.000113446467920288,6.87743274684787e-05,8.91414240721351e-05,0.000113724406902264,9.95556204400299e-05,0.000339018223166462,0.000170322828085105,0.000503531799477618,6.67149511427756e-05,7.65596013774512e-05,7.13362610104734e-05,6.70048758456997e-05,0.000261257603665517,0.000136480970268502,0.000169647644268368,7.13052226621153e-05,6.9317477640532e-05,0.000607487266810582,0.000118664792056461,-0.00247529203268318
