"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",-9.5687121520461,0.461529792684894,0.398655775084019,0.415791387292839,0.402177465686948,0.471967362742308,0.414229359971619,0.420296573809829,0.402702279347438,0.406270458858737,0.397437416706334,0.397803619683738,0.432833248947032,0.416946356236753,0.403228339359359,0.405406438192834,0.419759321562059,0.406463593476457,0.400263119743264,0.396316024469967,0.469117231217334,0.411273288575025,0.392657758677248,0.425585939720063
"2",0.461529792684894,-2.58494328702157,0.0812117357647223,0.0983473479735422,0.0847334263676513,0.154523323423011,0.0967853206523224,0.102852534490532,0.0852582400281416,0.0888264195394402,0.0799933773870372,0.0803595803644411,0.115389209627736,0.0995023169174558,0.0857843000400627,0.0879623988735376,0.102315282242763,0.0890195541571603,0.0828190804239669,0.0788719851506699,0.151673191898038,0.0938292492557288,0.0752137193579515,0.108141900400767
"3",0.398655775084019,0.0812117357647223,-1.20171489980232,0.0354733303726671,0.0218594087667761,0.0916493058221363,0.0339113030514472,0.0399785168896572,0.0223842224272664,0.025952401938565,0.017119359786162,0.0174855627635659,0.0525151920268606,0.0366282993165806,0.0229102824391875,0.0250883812726624,0.0394412646418873,0.0261455365562851,0.0199450628230917,0.0159979675497947,0.0887991742971625,0.0309552316548536,0.0123397017570763,0.0452678827998916
"4",0.415791387292839,0.0983473479735422,0.0354733303726671,-1.57869836839636,0.038995020975596,0.108784918030956,0.0510469152602671,0.0571141290984771,0.0395198346360863,0.0430880141473849,0.0342549719949819,0.0346211749723858,0.0696508042356805,0.0537639115254005,0.0400458946480074,0.0422239934814823,0.0565768768507072,0.043281148765105,0.0370806750319116,0.0331335797586146,0.105934786505982,0.0480908438636735,0.0294753139658962,0.0624034950087115
"5",0.402177465686948,0.0847334263676513,0.0218594087667761,0.038995020975596,-1.27919209306676,0.0951709964250653,0.0374329936543762,0.0435002074925862,0.0259059130301954,0.029474092541494,0.020641050389091,0.0210072533664949,0.0560368826297896,0.0401499899195096,0.0264319730421165,0.0286100718755914,0.0429629552448163,0.0296672271592141,0.0234667534260207,0.0195196581527237,0.0923208649000915,0.0344769222577826,0.0158613923600053,0.0487895734028206
"6",0.471967362742308,0.154523323423011,0.0916493058221363,0.108784918030956,0.0951709964250653,-2.81456982828468,0.107222890709736,0.113290104547946,0.0956958100855555,0.0992639895968542,0.0904309474444511,0.0907971504218551,0.12582677968515,0.10993988697487,0.0962218700974767,0.0983999689309515,0.112752852300176,0.0994571242145743,0.0932566504813808,0.0893095552080839,0.162110761955452,0.104266819313143,0.0856512894153655,0.118579470458181
"7",0.414229359971619,0.0967853206523224,0.0339113030514472,0.0510469152602671,0.0374329936543762,0.107222890709736,-1.54433376732952,0.0555521017772573,0.0379578073148665,0.0415259868261651,0.032692944673762,0.033059147651166,0.0680887769144606,0.0522018842041807,0.0384838673267876,0.0406619661602624,0.0550148495294874,0.0417191214438852,0.0355186477106917,0.0315715524373948,0.104372759184763,0.0465288165424536,0.0279132866446764,0.0608414676874916
"8",0.420296573809829,0.102852534490532,0.0399785168896572,0.0571141290984771,0.0435002074925862,0.113290104547946,0.0555521017772573,-1.67781247177014,0.0440250211530765,0.0475932006643751,0.0387601585119721,0.039126361489376,0.0741559907526706,0.0582690980423907,0.0445510811649976,0.0467291799984725,0.0610820633676974,0.0477863352820952,0.0415858615489017,0.0376387662756048,0.110439973022973,0.0525960303806636,0.0339805004828864,0.0669086815257017
"9",0.402702279347438,0.0852582400281416,0.0223842224272664,0.0395198346360863,0.0259059130301954,0.0956958100855555,0.0379578073148665,0.0440250211530765,-1.29073799359754,0.0299989062019843,0.0211658640495813,0.0215320670269852,0.0565616962902798,0.0406748035799999,0.0269567867026068,0.0291348855360817,0.0434877689053066,0.0301920408197044,0.0239915670865109,0.020044471813214,0.0928456785605817,0.0350017359182728,0.0163862060204956,0.0493143870633109
"10",0.406270458858737,0.0888264195394402,0.025952401938565,0.0430880141473849,0.029474092541494,0.0992639895968542,0.0415259868261651,0.0475932006643751,0.0299989062019843,-1.36923794284611,0.0247340435608799,0.0251002465382838,0.0601298758015785,0.0442429830912985,0.0305249662139054,0.0327030650473803,0.0470559484166052,0.033760220331003,0.0275597465978096,0.0236126513245126,0.0964138580718804,0.0385699154295715,0.0199543855317942,0.0528825665746095
"11",0.397437416706334,0.0799933773870372,0.017119359786162,0.0342549719949819,0.020641050389091,0.0904309474444511,0.032692944673762,0.0387601585119721,0.0211658640495813,0.0247340435608799,-1.17491101549325,0.0162672043858808,0.0512968336491754,0.0354099409388955,0.0216919240615024,0.0238700228949772,0.0382229062642022,0.0249271781786,0.0187267044454065,0.0147796091721096,0.0875808159194773,0.0297368732771684,0.0111213433793912,0.0440495244222064
"12",0.397803619683738,0.0803595803644411,0.0174855627635659,0.0346211749723858,0.0210072533664949,0.0907971504218551,0.033059147651166,0.039126361489376,0.0215320670269852,0.0251002465382838,0.0162672043858808,-1.18296748099613,0.0516630366265794,0.0357761439162994,0.0220581270389063,0.0242362258723812,0.0385891092416061,0.0252933811560039,0.0190929074228105,0.0151458121495135,0.0879470188968813,0.0301030762545724,0.0114875463567951,0.0444157273996104
