"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",-22,5.40632098461291,42.4793218569549,14.8068711093675,30.6910989416784,4.72217272572318,15.7416509251004,12.6417150892318,23.2064778771051,48.9889794984183,46.831885673866,8.98546404137259,14.1840806904183,28.3440008997471,24.4659928442249,12.8660708918754,22.9424701382414,36.1432398047697,57.0333474471098,4.89118892659562,17.8775477513884,122.833882315947,10.7894030333078
"2",0.184968669608432,-22,7.85734364974934,2.73880725016323,5.67689174006301,0.87345400673824,2.91171222905616,2.33832122162405,4.29247133922564,9.06142636329718,8.66243158834919,1.66202932954709,2.62361053492533,5.24275213780643,4.5254421470457,2.37982001595796,4.2436381790017,6.68536698202679,10.5493824006074,0.904716708555888,3.30678622343554,22.7204197948194,1.99570152494013
"3",0.0235408654443074,0.127269474847508,-22,0.348566560436822,0.722495030523975,0.111164032741027,0.370572086299044,0.297596913900877,0.546300573141227,1.1532429746262,1.10246311915167,0.211525599952615,0.333905534984336,0.667242311334274,0.575950645507285,0.302878443662558,0.540085602484381,0.850843144965418,1.34261435809084,0.115142820383674,0.420852946089615,2.89161589560159,0.253991885031501
"4",0.0675362129253193,0.36512244515944,2.86889252585448,-22,2.07276059303723,0.318917662674576,1.06313148867363,0.853773562007583,1.56727763115488,3.30853015039928,3.16284820256443,0.60684421273094,0.957939093658003,1.91424647992076,1.65234050215691,0.868925703265947,1.54944754828905,2.4409775392658,3.85181629703173,0.330332376804526,1.20738187152033,8.29573523053339,0.728675420594564
"5",0.0325827368352068,0.176152733888299,1.38409256500321,0.482448384709346,-22,0.153861311212629,0.512906069444235,0.411901675898103,0.756130561541763,1.5961950268223,1.52591100640807,0.292771010202257,0.462156168385238,0.923525122173325,0.797169006255431,0.419211801973089,0.74752846686391,1.17764567093058,1.85830255070009,0.159368321606543,0.582499433642332,4.00226406194725,0.351548279643251
"6",0.211766925541008,1.14487997339931,8.99571538871429,3.13560557171273,6.49935966435413,-22,3.33356101934827,2.677097138012,4.91436447266997,10.3742455737715,9.91744444644259,1.90282409460076,3.00371915943547,6.00232192807102,5.18108808492981,2.7246082765651,4.85845636549177,7.65394277254748,12.0777766421866,1.03579204122538,3.78587332352409,26.0121536103141,2.28483870878643
"7",0.0635257384856299,0.343440533037893,2.69853029133182,0.940617421884106,1.94967472520565,0.299979509658265,-22,0.803074286768382,1.47420864479353,3.1120611002944,2.97503012210693,0.570808238864266,0.901054200598588,1.80057358879379,1.55422026321352,0.817326654814849,1.4574373582163,2.29602599986121,3.62308551488517,0.310716388634722,1.13568442321906,7.80311308517747,0.685404795509975
"8",0.0791031907412466,0.427657240054239,3.36024989940951,1.17127074964535,2.42776385364206,0.373538929835993,1.24521481571034,-22,1.83570644594516,3.8751845894824,3.70455158523208,0.710778875963308,1.12200604034339,2.24210090954276,1.93533809863069,1.01774725985042,1.81482259142066,2.85904559228332,4.51151976172052,0.386908650611967,1.41417106976382,9.71655202232617,0.853476206127934
"9",0.0430914163405458,0.232966028418584,1.83049414400209,0.638049047674552,1.32252292244475,0.203485110956107,0.678330033901037,0.544749408168648,-22,2.1110045116648,2.0180522835854,0.387196372019789,0.611212126438712,1.22138314352781,1.05427428383531,0.554417217468778,0.988623532607499,1.55746339432352,2.45764772013841,0.210768258436199,0.770368853303067,5.29308596360206,0.464930658174215
"10",0.0204127542610331,0.11035790171517,0.867119958241352,0.302249021330309,0.626489860697534,0.09639255142834,0.321330451997038,0.258052223554483,0.473708130169447,-22,0.955967773841423,0.183418069397888,0.289536153552174,0.578579125141039,0.499418299681357,0.262631943420883,0.468319005073012,0.737783072332354,1.16420770612197,0.0998426376028827,0.364929989038977,2.50737785464408,0.220241432742158
